round_id,player_id,hole_id,shot_id,start_coords,end_coords,club,bearing,rating
1670,479,1,2,"(51.6045188650409, -0.21969798306369118)","(51.603606158189166, -0.21937333757619953)",7-Iron,287.19885307697103,0.6533664938373771
1670,479,1,3,"(51.603606158189166, -0.21937333757619953)","(51.60302988339995, -0.21935915227119215)",SW,283.25309730665157,0.9711055018618969
1670,479,1,4,"(51.60302988339995, -0.21935915227119215)","(51.60304545368046, -0.21930130654856106)",SW,3.281031484952848,0.7947246958854748
1671,479,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60393320512896, -0.2194795084485056)",Driver,286.97378621432694,0.9986142996822397
1671,479,1,2,"(51.60393320512896, -0.2194795084485056)","(51.60334706636902, -0.21930958734747158)",SW,285.0046389373643,0.6695688976457856
1671,479,1,3,"(51.60334706636902, -0.21930958734747158)","(51.60308113160295, -0.21925063118209367)",SW,282.7749622788394,0.9388765372726233
1672,479,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60424476294167, -0.21950597501651264)",Driver,286.97378621432694,0.8134178882331721
1672,479,1,2,"(51.60424476294167, -0.21950597501651264)","(51.60302817025078, -0.21954530320495733)",8-Iron,282.45200516329044,0.684537205329447
1672,479,1,3,"(51.60302817025078, -0.21954530320495733)","(51.60308992436011, -0.21920255130207025)",SW,1.6072153022158204,0.9934330737029475
1673,480,1,1,"(51.60576426300037, -0.22007174187974488)","(51.603595289743005, -0.21938555285600014)",Driver,286.97378621432694,0.988721905894875
1673,480,1,2,"(51.603595289743005, -0.21938555285600014)","(51.603029417349866, -0.21922774149780322)",LW,284.6803951056911,0.9997089337418851
1674,480,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60360157212245, -0.21936600245717652)",Driver,286.97378621432694,0.9893684694723383
1674,480,1,2,"(51.60360157212245, -0.21936600245717652)","(51.60304471542502, -0.21923674322498726)",LW,282.65045618750275,0.9946690655578565
1675,480,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60385265890812, -0.21936832241432105)",Driver,286.97378621432694,0.9233667877121375
1675,480,1,2,"(51.60385265890812, -0.21936832241432105)","(51.60309177409319, -0.2192293297584095)",LW,278.99090186739716,0.9692312719089236
1676,480,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60373017452609, -0.2194580411725866)",Driver,286.97378621432694,0.9766545843502172
1676,480,1,2,"(51.60373017452609, -0.2194580411725866)","(51.60326160381632, -0.21930229535460993)",LW,287.51347292288335,0.4768032396556342
1676,480,1,3,"(51.60326160381632, -0.21930229535460993)","(51.60317288673982, -0.21927678758191999)",SW,285.6679727465166,0.7265293126244109
1677,481,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604413168502305, -0.21958948556048372)",Driver,286.97378621432694,0.596541663979663
1677,481,1,2,"(51.604413168502305, -0.21958948556048372)","(51.60307142852052, -0.21925679070451287)",5-Iron,284.2771439532552,0.9881880977734885
1678,481,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60423283331171, -0.2196033456246805)",3-Wood,286.97378621432694,0.9122832879214645
1678,481,1,2,"(51.60423283331171, -0.2196033456246805)","(51.603270946627816, -0.21930531126136701)",7-Iron,286.93168800332205,0.5590220039802262
1678,481,1,3,"(51.603270946627816, -0.21930531126136701)","(51.603209227706394, -0.21929199330872035)",SW,285.7576190829419,0.432884666011973
1678,481,1,4,"(51.603209227706394, -0.21929199330872035)","(51.60314197977766, -0.21926556058707292)",SW,287.0104264024711,0.741821545441341
1679,481,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604213587487834, -0.21960125123236096)",Driver,286.97378621432694,0.8442657812461769
1679,481,1,2,"(51.604213587487834, -0.21960125123236096)","(51.60340770953101, -0.21936825727719925)",7-Iron,287.0992759597775,0.5289744205271578
1679,481,1,3,"(51.60340770953101, -0.21936825727719925)","(51.60308397248273, -0.21925311027217126)",SW,289.179217059306,0.945652989078501
1680,481,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60442751857395, -0.21968492297936731)",Driver,286.97378621432694,0.5282223401959062
1680,481,1,2,"(51.60442751857395, -0.21968492297936731)","(51.60306576100423, -0.21925707151633123)",5-Iron,287.7690603548544,0.9997393170473233
1681,482,1,1,"(51.60576426300037, -0.22007174187974488)","(51.6045714264067, -0.21967063080575094)",3-Wood,286.97378621432694,0.9954350670051584
1681,482,1,2,"(51.6045714264067, -0.21967063080575094)","(51.603540007122426, -0.21940719596870661)",3-Wood,285.7009671326648,0.8816505043963937
1681,482,1,3,"(51.603540007122426, -0.21940719596870661)","(51.60321977085297, -0.21919857252930958)",LW,288.45722194213243,0.8912345561836551
1681,482,1,4,"(51.60321977085297, -0.21919857252930958)","(51.603021123386526, -0.21921950012466362)",LW,257.474626873744,0.9990063765635446
1682,482,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60468947685022, -0.21969783804332801)",Driver,286.97378621432694,0.5362099969023777
1682,482,1,2,"(51.60468947685022, -0.21969783804332801)","(51.60452621836892, -0.2196045037083135)",3-Wood,285.5087463673873,0.06177470714743541
1682,482,1,3,"(51.60452621836892, -0.2196045037083135)","(51.60344435965248, -0.21935600429466953)",3-Wood,283.7793063203727,0.6972560349904658
1682,482,1,4,"(51.60344435965248, -0.21935600429466953)","(51.603061820035016, -0.21914260152370796)",LW,285.98664049124216,0.9844432488483045
1683,482,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605425689177615, -0.21986131180315172)",3-Wood,286.97378621432694,0.13095015438410584
1683,482,1,2,"(51.605425689177615, -0.21986131180315172)","(51.60491724575146, -0.21959407645570866)",5-Hybrid,284.59586951739294,0.2799245680361028
1683,482,1,3,"(51.60491724575146, -0.21959407645570866)","(51.604836057833325, -0.21955409351915942)",5-Hybrid,280.68608336262287,0.033231095651795606
1683,482,1,4,"(51.604836057833325, -0.21955409351915942)","(51.60378100264102, -0.2192399746936405)",5-Hybrid,279.92587832124855,0.7301217452232276
1683,482,1,5,"(51.60378100264102, -0.2192399746936405)","(51.60305103352132, -0.21913403562352082)",8-Iron,270.0573155957252,0.9720597691434362
1684,482,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60485948106318, -0.21968673093994281)",Driver,286.97378621432694,0.2450264241027961
1684,482,1,2,"(51.60485948106318, -0.21968673093994281)","(51.60403363765007, -0.2196637286760895)",3-Wood,283.7940787492433,0.5578023390097395
1684,482,1,3,"(51.60403363765007, -0.2196637286760895)","(51.60336301434112, -0.21960316613762232)",6-Iron,293.0657808502768,0.48742707892206166
1684,482,1,4,"(51.60336301434112, -0.21960316613762232)","(51.603033093632064, -0.219420634545109)",LW,318.12507514685285,0.6522467239263754
1684,482,1,5,"(51.603033093632064, -0.219420634545109)","(51.60304009310423, -0.2192411530244143)",LW,1.1572977239091529,0.9987222309790653
1685,483,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60433554895252, -0.21956976223678387)",Driver,286.97378621432694,0.7837635354495733
1685,483,1,2,"(51.60433554895252, -0.21956976223678387)","(51.6033489528659, -0.21934175771422518)",7-Iron,284.27832649699167,0.6282077324572483
1685,483,1,3,"(51.6033489528659, -0.21934175771422518)","(51.60301519492822, -0.21922494005651583)",LW,288.1807734902187,0.9989464185238093
1686,483,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604036728975025, -0.21951852868517252)",Driver,286.97378621432694,0.9979331824876346
1686,483,1,2,"(51.604036728975025, -0.21951852868517252)","(51.6031330487683, -0.2192580398286347)",GW,285.6055110355682,0.9997959588330244
1687,484,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60463695036181, -0.2194145393741163)",3-Wood,286.97378621432694,0.674831186129379
1687,484,1,2,"(51.60463695036181, -0.2194145393741163)","(51.603875470866605, -0.21914707826558413)",4-Iron,276.2521532379204,0.4557499927673812
1687,484,1,3,"(51.603875470866605, -0.21914707826558413)","(51.60324027854368, -0.21944437036645656)",7-Iron,263.72984100992164,0.6444794369369236
1687,484,1,4,"(51.60324027854368, -0.21944437036645656)","(51.60311495458626, -0.21930966508024963)",LW,315.22732821766795,0.83743760814633
1688,484,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60472288292342, -0.2200572930146808)",Driver,286.97378621432694,0.5365302258118556
1688,484,1,2,"(51.60472288292342, -0.2200572930146808)","(51.60386144372934, -0.21917929872787212)",4-Iron,295.88159022990806,0.6927497150116286
1688,484,1,3,"(51.60386144372934, -0.21917929872787212)","(51.60352679998103, -0.21924590177649841)",7-Iron,265.84348228869953,0.4106077582841624
1688,484,1,4,"(51.60352679998103, -0.21924590177649841)","(51.60296184886695, -0.2192393729719483)",LW,270.78000122788154,0.9911291366238836
1689,484,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60474636550831, -0.21961961061490104)",Driver,286.97378621432694,0.9157294881121862
1689,484,1,2,"(51.60474636550831, -0.21961961061490104)","(51.6047225153899, -0.21961394122425726)",3-Wood,282.54383013894,0.008020378717704313
1689,484,1,3,"(51.6047225153899, -0.21961394122425726)","(51.60401827774676, -0.21940818160020575)",3-Wood,282.5320790302545,0.3741344674606929
1689,484,1,4,"(51.60401827774676, -0.21940818160020575)","(51.6035626830611, -0.2194073049659398)",6-Iron,279.76682421921726,0.41888737673815013
1689,484,1,5,"(51.6035626830611, -0.2194073049659398)","(51.603213101585915, -0.21924487715438623)",SW,287.72293566045937,0.8346511303097544
1689,484,1,6,"(51.603213101585915, -0.21924487715438623)","(51.6029703937847, -0.21924626348627396)",LW,271.8341476736932,0.9929603748109672
1690,484,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60474195897597, -0.22001876255656672)",Driver,286.97378621432694,0.5883095321108873
1690,484,1,2,"(51.60474195897597, -0.22001876255656672)","(51.604149861497774, -0.2194432364675074)",4-Iron,294.567662415249,0.4804250771668245
1690,484,1,3,"(51.604149861497774, -0.2194432364675074)","(51.60349639905052, -0.2192860346126356)",6-Iron,280.3858109209367,0.7811759114048717
1690,484,1,4,"(51.60349639905052, -0.2192860346126356)","(51.603090340009295, -0.2193265662346729)",LW,275.8143318627033,0.9365787129895773
1691,484,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60476740128638, -0.2195445151056916)",Driver,286.97378621432694,0.6749612099142814
1691,484,1,2,"(51.60476740128638, -0.2195445151056916)","(51.604022875812284, -0.21915457722943524)",4-Iron,280.00411001795715,0.43650417949655035
1691,484,1,3,"(51.604022875812284, -0.21915457722943524)","(51.60359112855945, -0.21917867447878012)",6-Iron,265.0934531532665,0.29559752764967645
1691,484,1,4,"(51.60359112855945, -0.21917867447878012)","(51.603040558890264, -0.21910477050025837)",LW,263.76606178070745,0.964804107318854
1691,484,1,5,"(51.603040558890264, -0.21910477050025837)","(51.60302966171186, -0.21917122678958204)",LW,181.619067359061,0.7935703397500935
1692,484,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605334436278426, -0.2200886192838062)",3-Wood,286.97378621432694,0.14073308223347875
1692,484,1,2,"(51.605334436278426, -0.2200886192838062)","(51.60429715787765, -0.2197424533840175)",4-Iron,290.2881157837767,0.9557032963689494
1692,484,1,3,"(51.60429715787765, -0.2197424533840175)","(51.60310388446927, -0.219265270173199)",3-Wood,291.7648373940353,0.992529053041386
1693,485,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604713583754744, -0.21968926809411218)",3-Wood,286.97378621432694,0.9799472902081016
1693,485,1,2,"(51.604713583754744, -0.21968926809411218)","(51.60424237227353, -0.21949941266483544)",3-Wood,285.02349589761775,0.3477670396476813
1693,485,1,3,"(51.60424237227353, -0.21949941266483544)","(51.60365274150563, -0.21932752046790624)",3-Wood,282.17826759226017,0.5567534997763951
1693,485,1,4,"(51.60365274150563, -0.21932752046790624)","(51.60331748113999, -0.21920051435128385)",PW,278.1568380750542,0.721951748021129
1693,485,1,5,"(51.60331748113999, -0.21920051435128385)","(51.603189388941416, -0.21919651958208625)",SW,262.1475441209667,0.7409202669710158
1693,485,1,6,"(51.603189388941416, -0.21919651958208625)","(51.603010677475396, -0.2192535437139391)",SW,254.36669126343162,0.9986051265250154
1694,485,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60533854997497, -0.22003757294517118)",Driver,286.97378621432694,0.24952467563478592
1694,485,1,2,"(51.60533854997497, -0.22003757294517118)","(51.60461606529022, -0.21983293411167973)",5-Hybrid,289.1284806201565,0.8586327308056922
1694,485,1,3,"(51.60461606529022, -0.21983293411167973)","(51.603907635900335, -0.21951052181416475)",3-Wood,290.60272475396624,0.7855642609944189
1694,485,1,4,"(51.603907635900335, -0.21951052181416475)","(51.603084303853976, -0.2193308256182444)",6-Iron,287.30272414589564,0.9885820597322944
1695,485,1,1,"(51.60576426300037, -0.22007174187974488)","(51.6052091890637, -0.21971977346124028)",3-Wood,286.97378621432694,0.42691921132641447
1695,485,1,2,"(51.6052091890637, -0.21971977346124028)","(51.604468777513524, -0.2195438416849907)",5-Hybrid,282.47310737054534,0.8765051340084214
1695,485,1,3,"(51.604468777513524, -0.2195438416849907)","(51.6037928460277, -0.21917136893488012)",3-Wood,282.0087501148822,0.510411812970482
1695,485,1,4,"(51.6037928460277, -0.21917136893488012)","(51.60312127767182, -0.2190400939943185)",4-Hybrid,264.8712277822686,0.683066535519568
1695,485,1,5,"(51.60312127767182, -0.2190400939943185)","(51.60311420935102, -0.21907188670723654)",SW,202.99767808839601,0.3885378710205817
1695,485,1,6,"(51.60311420935102, -0.21907188670723654)","(51.60309842591941, -0.21911279595357386)",SW,204.83581164812645,0.4370282756324643
1695,485,1,7,"(51.60309842591941, -0.21911279595357386)","(51.603021383502686, -0.21921834601197912)",SW,206.00040064655582,0.972658616923479
1696,485,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605109226372974, -0.2196908736967923)",5-Wood,286.97378621432694,0.599436083242366
1696,485,1,2,"(51.605109226372974, -0.2196908736967923)","(51.604464673010526, -0.21977331953849563)",5-Hybrid,282.2940765794293,0.7231499666182784
1696,485,1,3,"(51.604464673010526, -0.21977331953849563)","(51.60355263211872, -0.21912648846482385)",3-Wood,290.5076657372431,0.7319364843078926
1696,485,1,4,"(51.60355263211872, -0.21912648846482385)","(51.60352890804355, -0.21913357323426222)",SW,257.67202702311664,0.1552697556820006
1696,485,1,5,"(51.60352890804355, -0.21913357323426222)","(51.603191422856064, -0.21912457102014773)",SW,257.8833100151083,0.4851512212188164
1696,485,1,6,"(51.603191422856064, -0.21912457102014773)","(51.60314922291642, -0.21915611929012394)",SW,233.4487504924559,0.45100774935439314
1696,485,1,7,"(51.60314922291642, -0.21915611929012394)","(51.60312887991727, -0.21917693832895938)",SW,233.53555536530945,0.6637754444864242
1696,485,1,8,"(51.60312887991727, -0.21917693832895938)","(51.60308585606005, -0.21920939158543168)",SW,235.93358918482085,0.7888768446655885
1697,485,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605206319119006, -0.21994715806412415)",5-Wood,286.97378621432694,0.4670792561254835
1697,485,1,2,"(51.605206319119006, -0.21994715806412415)","(51.604655915437235, -0.21962830473420628)",5-Hybrid,288.07162887272017,0.7279813076856816
1697,485,1,3,"(51.604655915437235, -0.21962830473420628)","(51.60443415568086, -0.21960891841025032)",3-Wood,283.51177907625197,0.08596017647640833
1697,485,1,4,"(51.60443415568086, -0.21960891841025032)","(51.603354702818045, -0.21931737866538095)",3-Wood,284.818492940993,0.7462041362195944
1697,485,1,5,"(51.603354702818045, -0.21931737866538095)","(51.60297836955109, -0.2192242395183989)",SW,283.80924290675966,0.994259972220417
1698,485,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605005010126256, -0.21985505958252868)",Driver,286.97378621432694,0.657619816354164
1698,485,1,2,"(51.605005010126256, -0.21985505958252868)","(51.60485092547967, -0.2197438516874799)",5-Hybrid,287.37404730109455,0.08307928477084957
1698,485,1,3,"(51.60485092547967, -0.2197438516874799)","(51.60379691069776, -0.2194198527824702)",3-Wood,285.54433282924856,0.9928356201555961
1698,485,1,4,"(51.60379691069776, -0.2194198527824702)","(51.60328371359386, -0.21928130975429277)",4-Hybrid,283.3664762098119,0.6031524366349847
1698,485,1,5,"(51.60328371359386, -0.21928130975429277)","(51.60310099763629, -0.21918325506236339)",SW,279.6700245352791,0.9191271684319604
1699,486,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60450236699128, -0.2200619208099988)",3-Wood,286.97378621432694,0.26007333924477066
1699,486,1,2,"(51.60450236699128, -0.2200619208099988)","(51.6033279144008, -0.2193925917467439)",7-Iron,299.30699614656606,0.7260713035242468
1699,486,1,3,"(51.6033279144008, -0.2193925917467439)","(51.60304527550319, -0.21924408565823886)",LW,297.77743390153734,0.9879073512507639
1700,486,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604345079772685, -0.21966819117059025)",Driver,286.97378621432694,0.24038708326234284
1700,486,1,2,"(51.604345079772685, -0.21966819117059025)","(51.60333978092879, -0.21915413459357583)",7-Iron,288.15295141522404,0.8751874907777069
1700,486,1,3,"(51.60333978092879, -0.21915413459357583)","(51.60312330742836, -0.2192212534193816)",LW,254.31395209642844,0.8753444705927202
1701,486,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60542244626911, -0.21989340054364906)",3-Wood,286.97378621432694,0.0794573257772854
1701,486,1,2,"(51.60542244626911, -0.21989340054364906)","(51.604828979171806, -0.21950212646494036)",3-Wood,285.3340600910933,0.14649882320019705
1701,486,1,3,"(51.604828979171806, -0.21950212646494036)","(51.60349934293026, -0.21925837793208053)",7-Iron,278.3451133660076,0.9832515201986453
1701,486,1,4,"(51.60349934293026, -0.21925837793208053)","(51.6031110013176, -0.2193195719886925)",LW,272.37030594107796,0.9200998646740894
1702,487,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60375504370105, -0.21906740256908694)",Driver,286.97378621432694,0.594625332271417
1702,487,1,2,"(51.60375504370105, -0.21906740256908694)","(51.60317165350532, -0.21933743334277617)",SW,256.5464821267384,0.6813630371846566
1702,487,1,3,"(51.60317165350532, -0.21933743334277617)","(51.60305552441725, -0.21929642381766706)",9-Iron,306.0546624916055,0.8892934432538979
1703,487,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604371104670435, -0.21961374270014136)",Driver,286.97378621432694,0.247216425175094
1703,487,1,2,"(51.604371104670435, -0.21961374270014136)","(51.603953091400875, -0.21948639120236763)",8-Iron,285.6780048905583,0.14722610310600795
1703,487,1,3,"(51.603953091400875, -0.21948639120236763)","(51.60393751011499, -0.21948170935084066)",9-Iron,285.0951713149525,0.006848243721032344
1703,487,1,4,"(51.60393751011499, -0.21948170935084066)","(51.6030416976903, -0.2192261418143448)",9-Iron,285.06675697198165,0.9987190780198343
1704,487,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60340699427539, -0.2193855461912318)",Driver,286.97378621432694,0.7402464007890934
1704,487,1,2,"(51.60340699427539, -0.2193855461912318)","(51.60304080669118, -0.21923148941942341)",9-Iron,291.5639069634626,0.9989355009005841
1705,487,1,1,"(51.60576426300037, -0.22007174187974488)","(51.603777692416394, -0.2194195950910104)",Driver,286.97378621432694,0.821510909900979
1705,487,1,2,"(51.603777692416394, -0.2194195950910104)","(51.60313316381067, -0.2189986731509878)",9-Iron,283.68145445013965,0.6970279416068732
1705,487,1,3,"(51.60313316381067, -0.2189986731509878)","(51.60305553844374, -0.2191774205166043)",9-Iron,201.8387717802945,0.895212040199599
1706,488,1,1,"(51.60576426300037, -0.22007174187974488)","(51.603527710998975, -0.21937834772494544)",Driver,286.97378621432694,0.9868080184404215
1706,488,1,2,"(51.603527710998975, -0.21937834772494544)","(51.60300723656527, -0.21923637533506002)",SW,285.8208453850574,0.9986095238932854
1707,489,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60491654002491, -0.21969839875061856)",Driver,286.97378621432694,0.41967570279832744
1707,489,1,2,"(51.60491654002491, -0.21969839875061856)","(51.60388686428527, -0.21963367261854944)",5-Hybrid,283.72676547328206,0.6338067539542165
1707,489,1,3,"(51.60388686428527, -0.21963367261854944)","(51.6031722178078, -0.21930850010900493)",8-Iron,294.891084822655,0.9622584435850678
1707,489,1,4,"(51.6031722178078, -0.21930850010900493)","(51.60301719549587, -0.21921103971855535)",LW,297.084007213405,0.9981554419061962
1708,489,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605583125479406, -0.22005604295079914)",Driver,286.97378621432694,0.052646535348606485
1708,489,1,2,"(51.605583125479406, -0.22005604295079914)","(51.604415723271266, -0.21984949958855657)",Driver,287.78509715032914,0.5848613699531627
1708,489,1,3,"(51.604415723271266, -0.21984949958855657)","(51.60400522297685, -0.21954824996750497)",5-Hybrid,293.8722324632184,0.16782839761787305
1708,489,1,4,"(51.60400522297685, -0.21954824996750497)","(51.603019787711986, -0.2192510677945507)",7-Iron,287.69707423313366,0.988796416877283
1709,489,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60484862781999, -0.2196490709382982)",Driver,286.97378621432694,0.5019165136706465
1709,489,1,2,"(51.60484862781999, -0.2196490709382982)","(51.6045288013779, -0.2195047336970416)",5-Hybrid,282.7457713071734,0.1156548253204929
1709,489,1,3,"(51.6045288013779, -0.2195047336970416)","(51.60362362225054, -0.219459594768244)",5-Hybrid,280.0900259769911,0.6795217415486406
1709,489,1,4,"(51.60362362225054, -0.219459594768244)","(51.60313235116809, -0.21927089651863457)",SW,290.581051895417,0.9351647088143376
1710,490,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60562536625439, -0.22005219743405205)",Driver,286.97378621432694,0.052496157502435775
1710,490,1,2,"(51.60562536625439, -0.22005219743405205)","(51.604852857350416, -0.21977637783163545)",Driver,287.4353122540256,0.8087167102937879
1710,490,1,3,"(51.604852857350416, -0.21977637783163545)","(51.604181369621145, -0.21945644577686224)",3-Wood,286.47674830702687,0.658024203411143
1710,490,1,4,"(51.604181369621145, -0.21945644577686224)","(51.60380006784073, -0.2194824653856212)",5-Hybrid,280.74545306039914,0.680374531242667
1710,490,1,5,"(51.60380006784073, -0.2194824653856212)","(51.60358432684695, -0.21939430393535345)",5-Hybrid,287.67505054352114,0.4528563220472837
1710,490,1,6,"(51.60358432684695, -0.21939430393535345)","(51.60328755440141, -0.21937421688824843)",8-Iron,285.812457547245,0.5130593961725574
1710,490,1,7,"(51.60328755440141, -0.21937421688824843)","(51.60300007605972, -0.21923169643471968)",LW,298.2907716199167,0.9977842981091642
1711,490,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60499119595817, -0.2200045708904307)",Driver,286.97378621432694,0.5410945584006056
1711,490,1,2,"(51.60499119595817, -0.2200045708904307)","(51.604933981206116, -0.21996383577652534)",5-Hybrid,291.3850160267533,0.04268234836570102
1711,490,1,3,"(51.604933981206116, -0.21996383577652534)","(51.60452738153455, -0.2198901681603344)",5-Hybrid,290.90347360794595,0.5124805059935436
1711,490,1,4,"(51.60452738153455, -0.2198901681603344)","(51.604244083742365, -0.21973897296421005)",5-Hybrid,293.590490152177,0.5702607672731095
1711,490,1,5,"(51.604244083742365, -0.21973897296421005)","(51.60409427945335, -0.2197029854968347)",3-Wood,292.486056744978,0.06909801820768227
1711,490,1,6,"(51.60409427945335, -0.2197029854968347)","(51.603357831605784, -0.21931250998815016)",3-Wood,293.679070569454,0.7168187311654258
1711,490,1,7,"(51.603357831605784, -0.21931250998815016)","(51.603356995252284, -0.21931210933513726)",LW,282.8567106028258,0.2588820638149408
1711,490,1,8,"(51.603356995252284, -0.21931210933513726)","(51.60303840570093, -0.21917651190328094)",LW,282.8210323640068,0.9938601811944724
1712,491,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605440902615356, -0.22006183178562785)",Driver,286.97378621432694,0.11170563373312015
1712,491,1,2,"(51.605440902615356, -0.22006183178562785)","(51.60544057245449, -0.2200618205059085)",5-Iron,288.88901035157096,0.0001614146248044346
1712,491,1,3,"(51.60544057245449, -0.2200618205059085)","(51.60493860053475, -0.21984583194705212)",5-Iron,288.8911800883498,0.5543367193964042
1712,491,1,4,"(51.60493860053475, -0.21984583194705212)","(51.60468097356255, -0.21970444629496652)",5-Iron,287.6904518433788,0.294337087457321
1712,491,1,5,"(51.60468097356255, -0.21970444629496652)","(51.60433968898431, -0.21957399282995188)",5-Iron,285.7984966683599,0.45197488108199757
1712,491,1,6,"(51.60433968898431, -0.21957399282995188)","(51.60397774196589, -0.21940846999356367)",5-Iron,284.40945935326397,0.5063369865895814
1712,491,1,7,"(51.60397774196589, -0.21940846999356367)","(51.60355573295659, -0.21930907697087954)",5-Iron,280.1959501778288,0.5787939766341412
1712,491,1,8,"(51.60355573295659, -0.21930907697087954)","(51.6031616020578, -0.21922900875973858)",SW,277.6652123120044,0.9058258678926329
1713,491,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60555036436484, -0.21996448002931024)",Driver,286.97378621432694,0.08262321886676163
1713,491,1,2,"(51.60555036436484, -0.21996448002931024)","(51.60519493098538, -0.2199149002111877)",5-Iron,286.09452559122883,0.3342600780248508
1713,491,1,3,"(51.60519493098538, -0.2199149002111877)","(51.60478378300928, -0.21979710810511893)",5-Iron,287.3841523091498,0.562742449677168
1713,491,1,4,"(51.60478378300928, -0.21979710810511893)","(51.60404624247767, -0.2198194918187305)",5-Iron,287.70997648833065,0.6422674761521707
1713,491,1,5,"(51.60404624247767, -0.2198194918187305)","(51.6038199732266, -0.21975352513751067)",5-Iron,299.8909009284931,0.1151605760074443
1713,491,1,6,"(51.6038199732266, -0.21975352513751067)","(51.60323380500815, -0.21940340962905006)",5-Iron,303.290935572018,0.6681519667523049
1713,491,1,7,"(51.60323380500815, -0.21940340962905006)","(51.60322713901919, -0.21940063006461105)",SW,309.80128857516104,0.31253224276718167
1713,491,1,8,"(51.60322713901919, -0.21940063006461105)","(51.60293262358896, -0.21926777828682303)",SW,310.2906262645772,0.9815859612031418
1714,492,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60550445040843, -0.21996280859922424)",Driver,286.97378621432694,0.07542186383437484
1714,492,1,2,"(51.60550445040843, -0.21996280859922424)","(51.60514374850139, -0.21989316162668512)",8-Iron,286.3423383046744,0.14485086969789093
1714,492,1,3,"(51.60514374850139, -0.21989316162668512)","(51.60404998403016, -0.2198124493354695)",8-Iron,287.24251531833005,0.709102956094847
1714,492,1,4,"(51.60404998403016, -0.2198124493354695)","(51.60340353632939, -0.21945442119644765)",8-Iron,299.4986194732861,0.5660337845645684
1714,492,1,5,"(51.60340353632939, -0.21945442119644765)","(51.6032542120194, -0.2192938938292042)",GW,300.40060270063907,0.41440247939815733
1714,492,1,6,"(51.6032542120194, -0.2192938938292042)","(51.603294438625696, -0.21931236214876085)",SW,284.11076738285993,0.2920143146827317
1714,492,1,7,"(51.603294438625696, -0.21931236214876085)","(51.60305549603578, -0.2192761189594518)",GW,285.84452262974594,0.957737122766876
1715,492,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605540577816214, -0.22007032397227477)",3-Wood,286.97378621432694,0.07723788000467002
1715,492,1,2,"(51.605540577816214, -0.22007032397227477)","(51.60469113444694, -0.21948075963174685)",8-Iron,288.36269500847277,0.7010094204551822
1715,492,1,3,"(51.60469113444694, -0.21948075963174685)","(51.60393175556518, -0.21917019292980386)",8-Iron,278.30623101775893,0.5338434989070124
1715,492,1,4,"(51.60393175556518, -0.21917019292980386)","(51.6035788463966, -0.2191576942952186)",6-Iron,265.58908615948314,0.3610902931562547
1715,492,1,5,"(51.6035788463966, -0.2191576942952186)","(51.60311822941161, -0.21906931991071546)",GW,261.4461563420523,0.6712152068410744
1715,492,1,6,"(51.60311822941161, -0.21906931991071546)","(51.60306387689438, -0.2192583395555479)",GW,205.61732307659287,0.9982678275894047
1716,492,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60463296446242, -0.2198356226332115)",Driver,286.97378621432694,0.7027340935553769
